9909133,9811241
9702110,9410212
9510041,9210121
9703036,9611090
9610162,9609159
9905085,9803171
9303003,9202046
9604189,9601152
9601175,9507050
9801084,9705128
9809104,9601116
9703138,9603081
9609181,9604168
9701137,9606165
9607051,9401006
9608169,9409009
9709113,9608015
9505073,9207053
9811217,9802202
9805083,9510182
9908147,9808101
9704118,9208007
9803189,9602052
9812028,9609070
9707014,9610043
9902184,9801052
9802168,9709193
9607210,9505051
9910090,9902055
9509147,9509142
9512026,9304087
9511230,9511204
9803117,9612115
9501042,9310042
9903214,9203018
9903029,9812163
9902118,9603167
9804156,9309027
9307166,9304026
9904056,9812016
9605199,9602022
9804072,9501093
9711102,9703051
9903242,9708134
9811195,9408155
9805129,9804175
9703121,9410064
9812143,9805191
9503017,9205041
9612192,9612121
9512062,9503124
9805207,9703031
9910045,9503094
9902059,9404039
9610138,9603142
9211011,9203054
9908064,9603097
9804208,9607019
9701085,9401139
9803260,9606139
9611094,9601177
9806044,9804110
9703159,9607021
9504068,9412113
9709160,9510200
9807071,9805018
9909102,9809027
9906187,9205089
9502084,9206020
9803069,9702014
9906122,9902187
9905174,9704195
9808112,9703015
9804095,9703216
9512165,9507113
9407110,9302076
9808056,9505162
9909212,9606086
9606066,9503217
9710201,9602022
9701149,9309143
9802153,9512059
9703110,9702107
9405007,9303147
9705119,9508148
9805106,9509161
9801157,9508002
9703156,9602051
9607105,9606165
9602118,9510142
9803077,9803013
9806157,9504143
9808169,9606102
9406056,9208031
9708113,9608135
9806140,9503182
9901164,9211059
9408112,9310159
9801207,9706110
9803004,9611050
9801144,9604004
9706145,9407087
9710110,9609212
9404040,9202057
9805209,9704120
9804104,9709193
9806036,9804064
9611113,9510003
9804167,9706078
9711096,9609174
9609151,9601057
9801032,9711143
9508143,9503124
9909227,9810219
9906246,9602070
9701120,9411149
9504129,9205068
9504112,9307088
9607201,9504027
9701123,9601168
9802051,9710046
9907158,9903190
9403190,9401135
9702193,9401105
9803166,9801147
9812190,9503002
9905200,9903091
9804166,9405124
9803193,9803002
9705111,9603081
9909166,9407105
9902005,9712211
9606009,9409111
9909048,9906064
9606094,9505017
9803259,9803206
9503120,9502074
9905111,9607235
9610042,9509132
9707143,9706171
9806037,9204083
9509062,9404089
9808132,9310150
9906048,9607149
9709206,9703211
9908092,9903128
9601003,9512077
9509012,9306147
9710104,9611215
9906187,9812073
9801147,9603167
9803245,9606046
9803103,9601177
9802151,9707158
9810243,9701093
9812030,9805175
9811025,9709027
9908109,9901149
9611186,9609071
9409125,9206096
9703047,9611050
9611197,9609230
9704134,9703030
9806129,9604097
9808183,9709123
9712257,9712186
9511214,9408089
9712206,9712090
9810098,9707235
9809039,9704054
9808100,9506126
9612014,9608173
9709087,9702099
9501011,9205015
9908110,9206004
9406085,9403108
9412187,9307029
9504027,9503228
9603061,9410104
9412215,9404107
9511204,9507121
9704133,9703224
9707022,9510234
9806008,9604129
9702093,9603097
9610224,9607161
9812014,9711009
9809064,9711151
9902116,9702173
9712084,9710136
9712115,9609217
9702186,9306014
9807067,9203071
9906090,9811035
9701175,9503124
9910156,9303160
9609056,9604166
9906018,9604077
9911003,9903224
9804206,9703154
9809064,9508153
9412224,9206020
9906234,9906090
9704123,9703102
9405162,9205089
9701117,9511213
9604164,9508144
9907086,9801017
9806026,9506212
9606077,9412184
9504074,9211102
9909177,9910212
9901008,9810099
9902157,9304047
9804105,9704174
9808049,9701166
9905055,9704080
9708049,9706226
9706210,9612103
9908020,9803015
9603061,9503124
9511218,9504147
9509171,9208027
9409163,9404039
9907029,9608024
9610162,9602147
9709058,9605036
9906063,9705151
9910013,9204099
9406090,9304026
9911173,9710230
9903214,9711200
9604051,9601168
9503191,9208079
9812072,9703098
9910081,9909127
9903196,9802109
9910106,9409089
9711143,9410073
9704013,9608154
9805069,9805018
9904190,9802109
9712141,9704059
9811080,9507121
9312120,9201056
9801049,9612121
9507115,9302103
9406090,9301042
9603042,9511154
9803187,9210036
9806015,9805172
9805120,9510007
9803160,9605182
9804150,9301102
9608136,9406216
9901120,9703166
9909139,9908142
9312201,9203045
9703049,9608012
9912271,9804125
9910244,9806036
9812127,9808131
9803002,9711200
9702077,9604179
9707020,9306066
9803218,9601076
9707203,9607050
9812087,9608116
9804111,9604042
9811249,9807233
9906142,9404162
9706130,9408074
9310156,9203052
9809188,9803001
9807207,9709137
9604091,9601057
9508020,9302086
9709160,9602064
9809045,9611173
9712193,9710034
9902106,9804058
9609123,9510101
9802086,9606082
9801162,9710009
9409090,9409036
9711112,9511173
9608157,9506184
9607157,9510209
9806066,9712072
9506104,9501072
9810159,9710119
9802168,9608096
9901095,9508072
9710046,9612015
9903268,9605150
9304156,9203039
9603033,9506112
9908004,9410073
9611050,9504027
9904209,9709137
9509070,9507048
9712253,9711072
9608046,9402044
9812211,9604044
9905055,9712082
9905059,9901001
9709199,9708063
9903050,9704041
9606037,9506085
9906009,9904015
9605091,9603126
9609087,9403048
9701055,9603073
9504139,9206016
9706071,9606185
9508029,9305025
9606133,9601050
9809189,9612128
9707224,9702031
9603188,9508021
9605085,9508094
9702046,9609004
9801173,9507169
9610098,9606013
9406002,9302078
9807053,9304057
9909027,9707061
9801084,9602022
9712077,9705053
9612022,9607201
9907096,9704056
9812188,9705162
9901028,9510209
9704101,9701137
9903154,9412184
9903023,9808016
9608185,9605229
9709008,9311055
9902005,9711130
9605070,9409011
9601080,9505131
9910050,9611230
9512017,9509161
9912144,9612121
9910036,9908109
9511187,9501144
9908199,9612254
9903210,9704098
9511083,9207096
9709004,9504034
9510102,9308063
9803216,9709027
9607092,9506011
9612182,9608017
9703146,9702076
9509160,9504090
9810201,9805114
9902134,9611106
9810129,9807213
9612039,9211053
9803149,9506116
9804096,9711014
9805142,9703166
9611125,9603078
9901149,9803131
9712021,9609052
9811195,9801142
9608145,9607078
9504109,9201074
9601112,9505003
9512226,9504027
9711042,9511162
9707171,9203079
9405011,9303101
9611106,9505190
9909070,9604090
9806123,9611050
9711055,9705139
9911022,9510204
9605085,9510229
9603140,9510224
9803254,9711014
9705211,9208007
9611196,9609070
9803061,9511162
9705210,9704185
9905118,9711200
9903176,9303013
9701011,9612008
9909193,9702094
9401098,9303032
9701155,9602035
9802130,9801112
9603059,9503124
9812072,9810254
9511050,9211107
9811208,9810214
9612216,9401061
9804198,9603109
9811082,9612015
9612073,9612083
9511228,9511026
9905092,9801034
9302132,9210038
9811064,9711130
9705241,9507038
9812222,9801031
9904082,9403094
9704158,9510169
9611016,9510183
9812072,9703215
9803214,9711138
9503109,9212038
9908165,9802109
9705017,9211011
9606032,9506087
9709049,9203025
9608015,9605077
9906105,9802109
9611146,9606033
9912108,9705163
9209002,9202035
9708083,9612162
9810244,9803051
9707203,9309145
9706050,9705092
9308119,9210024
9812163,9804026
9809076,9701037
9811089,9710188
9402148,9301043
9912218,208020
9701187,9606033
9910118,9804184
9912070,9812219
9803005,9607167
9608173,9602140
9711102,9609239
9902134,9707251
9910125,9606017
9704190,9604179
9910019,9802150
9708022,9510182
9612185,9610055
9703126,9211066
9704165,9603183
9907210,9512219
9610046,9601029
9510137,9503190
9802151,9707019
9411227,9312114
9809145,9808088
9507035,9303103
9809100,9711097
9705131,9602120
9609077,9206081
9708009,9506112
9901101,9803249
9708017,9609062
9506171,9202074
9806109,9710231
9712166,9704089
9901085,9603194
9906237,9709014
9905014,9805180
9811256,9509019
9311138,9204102
9511226,9309045
9612221,9611230
9205071,209014
9804071,9701060
9802140,9610232
9805101,9306103
9711087,9703183
9711072,9607235
9705003,9701015
9512196,9410167
9612235,9602074
9705095,9602022
9804183,9503124
9707200,9610234
9703060,9603126
9707195,9603142
9904016,9703174
9409016,9408035
9703174,9511064
9804161,9304023
9809032,9807196
9808124,9612120
9705193,9611039
9902019,9610191
9806095,9610148
9609003,9511071
9904115,9507012
9903140,9804160
9908137,9703059
9908162,9611230
9810186,9509108
9307111,9212149
9804182,9802109
9905111,9810195
9508046,9410167
9601168,9507144
9403117,9206007
9711093,9601177
9801058,9711161
9905056,9608024
9511157,9504027
9905173,9804123
9908105,9608177
9905153,9512154
9801181,9402002
9709219,9605150
9705050,9207016
9701004,9511015
9709037,9704127
9703197,9604004
9604090,9405124
9910228,9812158
9610148,9602064
9801005,9709212
9901135,9805047
9805051,9505035
9708130,9410167
9808019,9802183
9601123,9411203
9704202,9512086
9807052,9606079
9705174,9606122
9412044,9301047
9501075,9406103
9601097,9401133
9905087,9709029
9811120,9803002
9810145,9709107
9803216,9710129
9807171,9801182
9801060,9603158
9902028,9306076
9511167,9404077
9907114,9804120
9802198,9310194
9911081,9910228
9710096,9509151
9910216,9603161
9804006,9511079
9805146,9802198
9907201,9601029
9904123,9512181
9708157,9602022
9906188,9809192
9708127,9706127
9805189,9712035
9504148,9309039
9703158,9305160
9904124,9412002
9703063,9504081
9902168,9804209
9911172,9906153
9906104,9810139
9402073,9210076
9707173,9610080
9903195,9803051
9505127,9201003
9708153,9703009
9906095,9603090
9803006,9701042
9902111,9605229
9712070,9606044
9811107,9412184
9706183,9301068
9506150,9501068
9810254,9711143
9503057,9502001
9608046,9603158
9701093,9507158
9903268,9406206
9611184,9508155
9801084,9503124
9906018,9611050
9801067,9611230
9603183,9504095
9705175,9504047
9603074,9205009
9310182,9204056
9609031,9201026
9702018,9607051
9411028,9407099
9512043,9504034
9705057,9503115
9712167,9603158
9602144,9510086
9706168,9611202
9709146,9408099
9503178,9305100
9907105,9304078
9505060,9206046
9602147,9203084
9708065,9704095
9710227,9508142
9908125,9608096
9606008,9603161
9602154,9506110
9711150,9704157
9503176,9305160
9806240,9806018
9607203,9406206
9512085,9407087
9708153,9608117
9907125,9404030
9702061,9606176
9710231,9707228
9805208,9704195
9504158,9404184
9503208,9409188
9609087,9510117
9703213,9510039
9712227,9207018
9705094,9507022
9811010,9803051
9804210,9605199
9712253,9709114
9712130,9603081
9908135,9810254
9712033,9706172
9710146,9610251
9901008,9711165
9410073,9307049
9707076,9502013
9709114,9703031
9901009,9811240
9805103,9701172
9909094,9611065
9905194,9707262
9603127,9512077
9707200,9710223
9312185,9201050
9910036,9810225
9802007,9610242
9701106,9509132
9905059,9709013
9907054,9805170
9611176,9605011
9510023,9505105
9704201,9609006
9308057,9211053
9703176,9602082
9703163,9612051
9603059,9504145
9712075,9705162
9906191,9812073
9902044,9712165
9812117,9803249
9801182,9611215
9805043,9710199
9604041,9602077
9704112,9703040
9906164,9904186
9205086,9204089
9807011,9607019
9801132,9710231
9710242,9706168
9907052,9811059
9902055,9609161
9803118,9306002
9712061,9510135
9604067,9302133
9801109,9705221
9803048,9602052
9512221,9209076
9702094,9503179
9703060,9612164
9605120,9212068
9706096,9611163
9809101,9804143
9506113,9212030
9811059,9505161
9802037,9704135
9512079,9209105
9703012,9604097
9807197,9804180
9511126,9407087
9610018,9601003
9710189,9611134
9504070,9411163
9903217,9803117
9705169,9608106
9609123,9505035
9805209,9711009
9903050,9703030
9905006,208020
9601167,9512077
9807115,9807090
9510155,9305097
9805158,9609145
9411014,9405130
9810210,9512121
9902147,9407085
9603087,9512219
9908091,9901042
9610011,9510180
9609192,9605218
9910156,9610066
9803033,9402044
9701041,9511208
9508162,9503201
9804074,9803086
9710149,9411149
9601055,9502011
9911158,9307001
9806117,9712024
9808075,9808014
9602027,9310085
9811093,9505045
9807049,9509074
9806057,9404134
9312036,9203054
9902089,9408029
9511176,9511139
9803189,9803001
9904086,9711200
9406173,9405108
9806199,9802067
9802007,9511125
9802041,9610166
9610142,9603176
9809154,9701156
9309094,9206071
9902181,9806155
9611172,9510055
9206078,9205037
9805027,9602052
9808189,9405028
9703219,9206007
9902071,9806143
9704051,9704021
9812152,9607113
9508143,9402002
9905184,9808090
9706002,9612157
9304010,9204042
9807140,9805134
9608132,9510210
9712076,9303117
9904029,9712188
9509169,9205015
9910038,9411238
9702094,9607202
9611188,9510227
9812218,9606033
9901159,9510161
9911060,9910113
9707244,9704104
9909053,9808122
9504023,9412160
9509112,9210017
9610242,9604199
9708059,9708058
9903215,9709013
9805136,9705221
9806042,9802183
9901149,9512089
9906148,9704177
9503016,9407064
9504027,9305142
9412154,9403073
9904199,9404031
9806127,9502025
9704192,9604063
9707105,9204012
9810142,9606185
9606152,9211082
9412184,9301035
9811251,9712215
9705068,9609239
9507090,9503124
9701019,9611050
9810075,9712185
9309052,9208074
9810208,9302124
9605017,9604127
9707156,9511030
9708055,9407118
9610195,9607105
9802073,9712084
9710046,9603108
9908174,9908076
9511205,9212140
9910006,9802010
9908097,9803164
9902190,9706125
9805031,9712211
9906052,9312047
9507126,9305155
9807096,9706082
9705220,9705030
9610002,9607134
9802067,9705130
9805136,9709107
9707105,9607091
9811212,9810130
9507126,9312003
9711102,9605150
9708110,9704157
9801116,9512031
9801160,9701088
9909187,9604189
9705131,9402119
9808073,9503179
9806174,9607174
9602028,9501049
9412213,9304149
9712179,9704006
9901080,9810099
9706207,9401003
9904164,9310026
9807063,9412167
9903094,9802150
9911037,9905224
9804202,9803040
9711200,9611125
9804183,9710141
9704169,9702019
9809056,9611159
9712234,9412019
9603075,9510183
9812051,9506035
9312182,9311081
9610073,9508137
9911004,9705221
9604041,9602064
9309097,9301042
9407109,9210163
9610057,9302116
9611122,9509074
9807096,9604034
9703217,9608096
9706054,9304065
9909107,9711124
9901046,9408053
9905111,9609026
9411195,9303016
9902183,9807148
9804028,9608061
9905092,9403177
9409069,9211040
9702194,9207019
9811068,9708098
9504129,9212045
9804060,9705117
9612087,9510017
9909077,9808117
9806216,9806074
9905111,9812025
9708112,9510009
9701092,9608095
9705188,9705055
9602005,9505075
9412115,9309140
9704193,9503124
9802051,9508143
9502140,9203016
9402146,9204065
9907158,9906217
9808048,9805056
9911134,9906204
9907176,9803250
9807235,9806052
9910023,9602105
9704193,9307123
9701127,9610148
9908165,9904095
9709222,9305142
9812031,9811237
9509072,9406005
9910248,9909229
9703098,9603082
9911173,9812210
9903104,9808101
9908049,9703166
9701006,9308002
9906161,9802068
9805002,9610037
9710137,9612124
9311176,9203018
9605028,9505162
9612064,9603156
9708099,9704156
9904010,9810148
9907175,9611099
9908175,9809106
9708134,9707027
9612218,9412179
9612167,9311170
9812133,9808162
9705011,9601029
9605199,9511030
9710046,9605051
9711097,9602064
9801132,9701165
9711136,9606136
9909103,9909001
9712043,9606190
9801141,9711202
9506138,9505074
9309090,9301054
9805045,9610043
9704045,9603181
9808134,9408099
9812089,9701137
9812209,9804176
9604127,9601036
9911004,9809022
9711074,9607057
9505034,9411190
9610042,9512219
9703186,9407087
9808046,9801135
9804076,9510017
9505098,9505004
9907117,9510135
9806195,9302126
9808046,9710231
9712253,9610172
9511131,9504143
9602110,9312164
9804092,9510017
9408053,9309027
9908038,9703078
9706186,9209032
9804097,9711030
9603059,9308083
9911161,9910053
9902188,9611190
9206082,9201019
9709129,9509042
9812220,9812087
9912035,9802049
9912040,9804119
9905111,9803127
9512078,9512059
9711001,9709228
9310159,9205037
9704110,9603061
9602028,9401143
9801144,9703134
9512157,9510134
9808124,9711163
9703209,9703077
9511213,9507115
9808070,9509168
9701094,9509161
9701162,9607105
9803205,9506126
9803194,9802033
9511157,9504145
9703041,9702202
9608145,9307158
9909145,9404108
9902028,9302116
9704164,9403045
9807050,9710063
9705122,9607050
9911022,9808175
9505045,9504145
9611233,9607201
9604035,9501068
9405106,9302014
9710211,9705183
9703127,9701127
9704052,9408109
9703053,9603081
9706128,9408053
9710020,9705106
9610241,9608102
9408048,9311010
9610148,9609176
9806204,9508002
9712172,9708015
9910052,9802067
9905198,9402044
9503124,9401139
9601022,9504110
9804123,9707241
9610212,9207009
9807107,9612121
9910249,9801110
9411221,9211109
9908134,9802109
9801087,9711080
9901028,9807057
9903081,9709171
9904134,9803188
9809144,9711200
9605170,9406132
9707041,9705236
9902156,9606113
9910004,9802150
9812031,9610140
9712076,9411224
9712026,9511043
9901028,9602052
9910156,9206075
9807200,9803068
9510157,9410067
9503203,9412203
9910249,9706186
9812024,9606017
9902098,9805028
9910126,9711200
9911103,9503224
9705162,9602077
9612168,9406162
9406196,9402070
9708041,9702180
9606133,9603003
9703008,9702093
9610089,9503170
9612223,9612162
9707135,9510017
9501082,9411165
9908199,9705091
9610156,9607202
9906153,9802109
9902197,9803263
9506076,9506037
9903091,9902022
9612092,9409180
9701092,9612236
9710114,9605110
9811005,9711200
9509114,9505070
9910015,9607202
9712163,9512062
9804129,9803083
9512022,9212021
9712223,9504145
9512053,9510017
9803167,9712239
9805171,9804058
9811103,9612074
9706168,9612157
9711098,9611230
9706169,9706108
9406159,9203025
9709225,9603126
9808192,9505073
9708168,9708122
9403094,9204064
9701013,9301013
9511059,9312164
9906028,9502077
9612170,9602049
9701064,9511154
9705002,9301038
9407180,9204041
9807071,9806108
